begin_node,end_node_i,AADT
42427824,42430603,7300
42427762,42432818,18753
60810747,60810757,276476
42427369,42443671,7578
42428072,42422592,12468
483583474,483584559,14858
42427393,42443677,70833
42477275,42469898,7097
42427390,42443676,4004
42444954,593973910,5242
42427780,42429109,23702
42477222,42470385,3817
42870238,42870244,10063
42427797,42430288,32423
42427305,42445474,6827
42427965,42424672,11928
42427300,42445466,6827
42870235,42870238,10063
496707000,496707003,3376
42476721,42485640,4909
60810686,60810747,276476
42427970,42424137,26765
42427412,42440628,45854
42525919,42533191,10652
42525919,42533186,10652
42455694,596776009,40667
42427316,42440810,37101
42427787,42427797,32423
593976795,427840984,14422
278607895,1258875449,12140
42427817,42427821,27470
42426875,42456961,7878
42427812,42427817,20693
42477341,42465349,13221
278607894,1258875449,12140
42427278,42443588,4762
42427787,42428223,10390
42427805,42427812,22603
42427477,42437909,27227
2802726395,482617539,8546
42427915,42424225,10000
42427797,42427805,29423
42427316,42440815,37101
592405093,42452107,11585
42476720,42483469,2353
42427786,42427787,10390
42427254,42444242,961
42427764,42427762,18753
42427030,42450634,5262
1538237434,42456492,19342
42427744,42427742,11585
42427750,42427747,3771
42427374,42439834,30444
42427426,42437890,27227
371037281,42448326,11930
42427421,42437881,27227
42427747,42427744,11453
42455694,596776017,40667
42427649,42427538,3545
42427523,42432933,13409
42446668,593915293,5849
42427311,42440810,37101
60810564,60810686,276476
42427324,42439207,5831
42527875,42468453,6510
42427319,42439580,8000
103884678,103864115,104119
42872016,42808195,11450
1396352290,1396352292,9149
42427427,42435629,7457
42476753,42478289,164326
42820704,42825994,10373
42476565,42484194,9876
42476720,42476721,4472
103884180,103878359,104119
42820046,42845936,2650
42920362,42881950,4628
42474962,42533517,43519
42820840,42820842,4118
42427381,42435618,23984
42449691,589099881,142638
486864444,592627492,6229
42427340,42435538,3449
1865205550,42498503,6229
42869967,42869969,582
42475764,42506832,8020
42423832,750332278,71530
371188756,371194366,137077
103877791,60007644,84433
1919595924,1775270664,6000
42870253,42855339,10063
42476636,42476629,9274
42476673,42476669,13103
42427335,42433554,11585
276059544,2802726395,155066
42427531,42427523,3545
42526520,42504285,1889
42456492,2821304146,19342
42476675,42476673,13103
42476648,42476532,138709
42427423,42430274,7457
42476669,42476663,13103
42867023,2459401771,13965
103883894,103883696,104196
42476663,42476656,5593
42920892,42861161,7015
42427345,42429806,7388
595703198,42437177,23354
42427324,42432171,10468
42427483,42427477,27470
42475949,42497674,2403
42427371,42430265,7578
42427249,42434418,1760
42426960,42443119,12829
42427423,42427421,32423
595703283,42434038,3801
42476610,42476585,9876
42819392,42860164,48141
42476576,42476565,9876
42476585,42476576,4533
42427427,42427426,4475
42476485,42476487,16413
541467364,2481865390,37101
42870244,42855339,10063
595703198,42435763,10988
598035431,42488330,116050
42424229,429450537,80
42427411,42427412,45854
42424225,429450537,132
42427412,42427411,45854
42427278,42430535,3714
76465370,530754337,276476
371188750,371188756,100896
42427369,42428183,10390
42427381,42427374,30444
42427390,42427386,27470
42427386,42427381,20693
595703198,42433173,23354
42476509,42476514,10212
42476648,42472683,9876
42427374,42427371,4004
42476522,42476636,145592
42476514,42476519,10212
42427371,42427369,32423
42476519,42476522,10212
42427335,42427337,2706
42427340,42427345,84543
42427346,42427352,2762
42427345,42427346,7388
42476487,42476497,10212
42427337,42427340,3449
595703226,42432395,18753
42520827,2479546857,838
42427249,42422056,2212
42427009,42433490,8525
42426747,42444360,1760
42427305,42427307,1077
103883750,103882035,84433
42427307,42427311,1077
278608571,205019740,136425
103883750,103881772,84433
42427300,42427305,6827
42427026,42433385,14506
595703386,42424805,14470
42818534,42881458,11460
42427300,42425955,6827
1538237264,1538237503,29878
103883742,103880175,84433
42427242,42427239,6391
587812665,595314111,134896
483582707,483584559,31832
42427133,42428973,8575
595703303,42425570,16939
42427196,42427206,8575
595703309,42424456,2500
595703314,42424850,2696
42476656,42466405,9876
103883696,103877797,104196
42427086,42428962,8575
42431201,2141026544,23354
42427086,42428964,8575
42818437,42879385,5349
42427128,42427133,8575
42427126,42427128,8575
371239958,42425681,176420
42818504,42872077,11450
588191840,42492038,10652
103883742,103874255,84433
103194948,103207060,134896
42427030,42428005,26765
42860019,106074992,123983
42474832,42518588,40403
42818588,42872008,7015
42426747,42433834,18139
103883598,103877626,3000
42427036,42427030,7735
42427024,42427026,14506
42455113,596775946,11930
486876059,486867548,3395
42476625,42461448,9876
42919255,42888758,11615
42475745,42483475,4472
1538237434,42428391,11011
42818487,42872042,11450
276065921,483583474,14858
42818520,42868071,11450
42426865,42426875,7878
42475977,42477265,3462
42475949,42475953,2403
42475977,42475980,3462
42475983,42475986,3462
42475980,42475983,8413
103883950,103859657,104196
42917872,42932884,11960
595245860,42438300,6000
42816064,42816068,7880
42424864,42423456,14474
103143813,103174576,276476
42817750,42866361,7188
593976795,42446668,27470
42469214,278607895,31811
42464610,598043811,16867
42475767,42478001,9336
42818573,42861196,3112
42448711,589100267,17886
390519635,42440326,37201
42818567,42861190,11450
42475336,42491139,11637
42426374,42433743,23354
595245918,42430984,12573
42720093,42766989,6716
593977713,42423885,32684
479847987,1692483438,83933
42898888,276299163,44215
390519635,42439170,4078
370892861,370894437,122289
42526329,42478421,3969
106122928,482709360,48202
42818468,42861216,4066
42425955,42445783,6000
42426089,42440838,37101
246649429,402480678,58373
42426089,42440847,11741
42475971,42465279,3462
42475959,42466196,9673
42474987,42496512,12144
42475953,42466514,9673
42439295,373903786,70833
593926823,42423832,3037
42920217,42849753,36317
42528600,559865278,123631
42425955,42435434,3262
42819569,42819566,10024
42426089,42436353,11741
205008848,2481865390,37101
42474121,42520409,9355
42475322,42482202,6092
595245843,42425223,10004
42475325,42482207,9298
42473952,42520393,9355
42440330,1692450029,22099
276062182,276062183,24088
42526054,42479621,14921
42526333,42469640,3377
276062183,276061109,24088
2402842572,42824071,8000
42474126,42509273,6229
42920894,42818131,6000
42482561,588036489,12995
42815820,42932488,7888
42817819,42870235,10063
373268484,42436475,18753
42817812,42870230,10063
42474960,42487555,6842
42426089,42426060,37101
42454192,596776103,12575
42526050,42474979,13057
42920850,42818487,17750
42475498,42467463,4648
598033030,42520729,3003
598033029,42520740,8020
42425681,42426011,85839
42817805,42859957,7188
42818010,42855897,6689
42817773,42864393,7188
42426089,42424630,37101
42474044,42511131,13867
750332278,42455519,104196
42815770,42926489,7888
598033003,42519640,5788
42425246,42450634,137077
42426060,42423456,14474
42426011,42425747,85839
42817940,42858934,12900
42440553,1692433928,8732
42818454,42842400,5349
42425955,42427300,6827
42440545,1692433920,8732
42817418,42872027,3112
42818418,42842366,8965
42816074,42915653,7880
42867027,42909195,1500
103886478,1112485531,6000
561035372,2504882471,23606
42818430,42842376,5349
42817470,42872006,11450
42817428,42872016,6303
427845251,593977713,20152
42474733,42486362,8911
42817450,42871997,9093
103882693,103870379,84433
42817446,42872000,7424
42474970,42478446,6706
42429732,2141026504,23354
42474987,42474983,12144
42818337,42842573,5349
42867040,42906413,3112
42817412,42872034,11450
42867040,42906419,3112
103882339,103880175,84433
1692483438,486872598,83933
1251958257,42427953,1760
42424672,371190620,26765
42817377,42872042,17750
42474958,42477237,7097
42425570,42435331,16939
42866526,2297358949,30665
42425348,42441535,6981
371188320,42424137,17185
42429732,2141026510,23354
42474962,42474960,6842
42844527,276385544,6000
42474983,42474979,11676
42474979,42474976,10489
42524122,42524127,4926
42474976,42474974,8008
42474971,42474970,6907
42916766,42932262,4857
42818528,42833321,11460
42474960,42474958,7097
42425232,42443388,20038
42818493,42833185,11450
42474674,42482165,6092
103882339,103875882,84433
276060694,276060695,8546
42424851,42435310,17208
103881772,103881774,84433
103245957,103149446,10000
661993821,296856912,104196
42474671,42477995,8801
42919687,42839067,6841
42474786,42474795,6706
598033003,42505433,11637
42818606,42825551,11450
42866664,42908498,3408
595245843,61272284,6000
42425570,42425232,16939
42866622,42908896,3408
588546797,246923513,1166
42429536,2141026515,23354
42425127,42438961,18753
42429536,2141026551,23354
42719570,42742974,21385
42917565,42898888,44215
42474668,42474671,8801
42425348,42431096,6981
1918039896,42443127,22099
2799368116,42438984,13727
42424767,42448329,11930
277388572,277385119,41124
276299163,597414711,44215
103096338,752658835,276476
595245843,61269797,10004
42424757,42447209,13630
42424672,42448329,100896
42719461,42747188,3495
42866361,42911782,4857
1918039898,42432308,3262
42817956,42834948,6000
42818525,42818528,11450
103245965,103143813,276476
42523691,42523195,14412
42818591,42818139,11450
42818563,42817408,7888
42818549,42818563,11450
42818139,42830910,11450
1431790464,2531682690,2212
42818511,42818515,11450
42818515,42818520,7734
1825732607,61272996,104119
42818499,42818493,11450
42818542,42817402,11450
42818499,42818504,11450
42425223,42424032,6981
42818454,42818445,5349
42818471,42818480,9093
246866798,2569923500,58373
246866798,2569923492,58373
42425232,42425570,16939
42818480,42818193,9093
42815933,42896867,6000
42425188,42425162,10000
42818182,42826000,10373
276061098,276061102,24088
42818445,42818437,5349
42442107,1251958257,1813
103882035,103867974,84433
42425232,42424439,15903
42815965,42883059,13373
42523684,42510861,14412
2404083336,2631530263,104196
42818101,42826837,13965
276061034,276061025,8546
42720086,42720093,6716
276061035,276061034,8546
42524127,42502883,4926
42474135,42480096,1573
1970262955,42518571,35332
42443977,593915255,23833
42818120,42825900,10215
1918039869,42432308,2090
42524119,42502879,4926
42719455,42737705,11849
588036489,42528600,12995
42473953,42484180,6229
42424137,42451332,15896
593300772,42911782,4857
597727992,597728152,40283
42443975,593915202,4936
42919808,42817812,7188
42424805,42433881,14470
451074820,451074830,136343
42817470,42844301,17109
42424183,42450809,25566
1918039880,42428447,19330
597728152,42501891,40283
103881371,103883598,6000
42439537,1692433940,4868
42818504,42810491,6460
42818143,42821393,10000
42424864,42424630,14474
42818118,42818120,10215
42818131,42818134,11450
42422168,371239960,20464
2757013687,2089937763,48141
371034162,42456049,15896
42818134,42818139,11450
42424610,42434871,3799
42818139,42818143,10000
42818120,42818118,10215
42818126,42818120,10215
42818131,42818126,10215
42424218,42446386,102523
42424098,42449979,37201
42452954,596776127,12575
42452954,596776083,12575
42719500,42728721,5522
42818110,42818112,6000
42474051,42474050,16276
42818118,42818112,6000
42474052,42474051,16276
42818112,42818110,6000
42474050,42474044,3215
42818112,42818118,10215
42424521,42436178,48380
42818107,42818104,6000
42818110,42818107,9659
42818107,42818110,9659
42818101,42818104,13965
42818104,42818107,6000
42818104,42818101,13965
42816068,42816072,7880
103880448,103880446,84433
42817753,42817750,4857
588546798,42422826,7914
42452812,596776177,12575
42818006,42818010,6689
42473953,42473952,6229
42919829,42807818,36317
42473959,42473953,6229
205020852,42451409,45854
42866657,42882983,3408
276060695,276059536,8546
42424408,42436064,3799
42424408,42436340,12837
42919808,42807836,4857
42818003,42818006,6689
42424672,42427965,11928
42424439,42435328,15903
42817673,42827853,752
42428634,1996323622,21073
42473627,42481627,11676
42424427,42435264,21107
42452812,596776173,12575
42424427,42435265,10000
42455929,595105472,25566
42424851,42421800,16939
587988061,42444277,21202
42424225,42438859,20038
103881060,103881940,84433
42867654,42849630,42461
42523195,42517476,7413
42424098,42442961,11930
42817408,42833332,7888
1334569028,247074607,76710
42865986,42895509,31107
42866629,42877845,3408
103881774,103858517,84433
103881056,103881060,84433
42424456,42431363,2696
42433542,496707000,57701
42817377,42833397,17750
42867035,42867040,9659
42818193,42808162,18493
42866629,42877849,3408
740060236,277482219,156598
42867027,42867029,7888
42424439,42431293,16939
42866064,42895450,9093
440244523,752196194,104196
587987721,246923513,22151
42719455,42719457,11849
42423565,42456041,8562
42424427,42429998,21107
42424145,42438809,7735
42473603,42478438,6706
42423885,42446504,32684
2710204310,42443310,21107
42817812,42817819,10063
42719457,42719461,3495
2710204310,42442410,18854
42424395,42430135,19407
42424225,42435301,132
42473589,42477235,7097
42492401,380059967,57580
42473589,42477237,7097
588036470,42494919,2708
42425162,61271527,104119
42423549,42451712,145292
429450537,42424229,80
595254571,1672106382,104119
42816054,42870348,7880
42779675,42424605,49798
42818120,42804992,10000
42472144,42520764,6522
42815810,42876779,15711
114662167,103106482,14086
42473632,42473627,11676
429450537,42424225,132
592627492,486864458,83933
42424229,42431413,24630
42768535,42768536,14218
42424439,42425232,15903
246890579,1812608108,58373
42424382,42424395,22156
1918039898,1773082410,2069
42424218,42430736,102523
597443929,276210876,157316
42868071,42826056,30665
42817402,42824112,6000
587987721,42443666,2500
42424334,42424382,84433
42424142,42430965,137077
1918039876,805771586,22656
42816214,42859920,36317
2089938146,42423579,137077
42423456,42452015,14474
42424225,42427915,20038
42424032,42425223,6981
42817418,42817424,3112
42817469,42817470,7015
42424258,42424334,84433
42817805,42807841,7188
42424258,42424408,11741
588785633,541467351,108834
42424137,42427970,26765
42423677,42442142,4477
42817424,42817428,6303
42768536,42760885,14218
42424032,42431004,10004
42817462,42817460,18493
42424133,42427009,176420
42768516,42761265,14218
42816102,42858907,12369
451023026,219863957,108834
42866502,42866500,42461
42864393,42932839,11960
42423674,42440025,5907
541467351,588036495,12995
42424142,42424145,137077
248709733,1834852948,24630
42815764,42867035,7888
1398594289,276062187,24088
42424109,42424117,14259
42445558,595407648,15540
42424117,42424133,14259
1398594293,276062182,24088
42521981,42535511,3672
42472987,42481025,4294
42866500,42825558,42461
42864781,42899974,31107
42423189,42443116,22824
42917872,42841778,11960
42866377,42866384,5739
42718381,42736717,6989
103880446,103880448,84433
1398594306,276061035,24088
