begin_node,end_node_i,Other_Volume
42807116,42807117,14167
42435850,42439891,14157
42452973,42434946,14143
42490375,2805340010,14135
42437174,42435387,14134
588546798,42422826,14128
42446093,42443264,14117
42456555,42436578,14116
42428072,42438867,14112
42459041,596776201,14107
42740896,42743349,14089
42445908,561042193,14089
42438889,42438886,14085
42437746,42443832,14079
42421737,42421741,14067
596776156,42456578,14062
42497683,42497685,14049
596776120,42448216,14045
42455175,42455396,14042
42815820,42932488,14036
42431804,42431802,14027
42520686,42469492,14026
42432181,42432178,14014
42429643,42451660,13999
42440686,42440682,13982
42431617,246866828,13981
103162181,103125418,13978
42429338,42450030,13976
42877845,42877842,13972
42469475,42469478,13962
42434959,42449932,13943
42433578,42454423,13941
42474671,42477995,13940
1858067878,2889974131,13940
42436703,596775914,13934
42817812,42817819,13916
42446701,42428239,13916
42845810,42862706,13908
42438973,42430488,13903
596776032,42447060,13893
42442931,42442918,13893
42428268,42430317,13879
42431004,42424032,13874
42506366,42469437,13873
2028328023,2028327964,13858
42843048,42919255,13851
42429340,42443037,13840
42441926,42441942,13836
42455662,42431649,13827
42818480,42818193,13822
42448278,42448283,13819
483605937,2408421325,13818
103125418,103160730,13818
42427300,42425955,13805
42818504,42810491,13797
276069369,2089938146,13772
42430704,42430698,13771
42466200,42466196,13760
42466191,42466189,13745
42452048,42432161,13734
42490377,42490375,13730
42445653,561042197,13726
42432703,42443561,13725
42471052,42502693,13718
42437490,42437763,13712
1692433907,42437618,13704
596776173,42452812,13696
42432099,42429773,13692
42430482,42434898,13681
42436181,42446622,13673
1061531717,42421749,13665
42836292,42858955,13665
42824130,42824124,13655
42433756,42435743,13654
42521405,42490932,13653
42440104,42431210,13652
42919255,42888758,13649
42434951,42434948,13644
42428201,42445867,13639
42917872,42841778,13624
42834948,42843048,13616
42433756,42452290,13604
42449828,42453220,13599
42877842,42849669,13595
42445430,42435403,13593
42496098,42506213,13577
42858955,42806613,13560
42808177,42832467,13549
2141026544,42431207,13543
42433927,2059304029,13543
42440001,42430358,13528
42437142,42442577,13517
596775946,596775941,13505
42491656,42472136,13501
42435265,42424427,13488
482640649,482617546,13488
486859051,486869939,13488
42518571,42526050,13485
42888758,42843183,13468
42425223,595245843,13455
1061531527,1061531707,13448
596776041,42446461,13447
42440163,42432594,13442
2141026493,42439868,13422
42441263,42431193,13410
42901476,42901479,13403
42449683,561042193,13398
42873410,42902825,13380
42445888,42436746,13376
42449187,42433927,13364
42469437,42508211,13363
42442577,42442578,13357
42444985,42433625,13336
42447235,42437436,13336
42525919,42533191,13335
42447060,42431654,13334
42885444,42873425,13330
42437830,42437826,13329
103149446,103162181,13326
42915653,42903829,13320
587812578,42431099,13319
42476610,42476585,13316
42823995,42858898,13313
42435922,42437760,13302
42439551,42430143,13291
42818471,42818480,13289
42466192,42466191,13280
42870238,42870244,13278
596775870,42446991,13270
42431193,42441276,13264
42432936,42432949,13256
42427128,42427133,13250
42438881,42445928,13249
42431773,42430187,13248
42466189,42466188,13242
42435395,42447196,13233
42421778,42421776,13233
42449979,42436519,13231
42440277,42440280,13216
42442613,42447399,13206
42431008,42431007,13201
42469624,42467033,13193
42443042,42443040,13191
42444051,42434087,13190
42439981,42437363,13190
1692433918,1692433916,13182
42432178,42432174,13178
42446998,42436705,13178
42427026,42433385,13169
42435317,42435316,13151
246900041,42451370,13145
596776260,42434168,13139
42818567,42861190,13133
597325461,42901466,13125
42430347,42430350,13114
2805340010,42489486,13096
42432208,42439073,13090
103112761,103159360,13085
42810967,42880853,13082
103160730,103111281,13079
42825925,42825929,13076
103106482,103101556,13067
42457821,42453700,13060
596775840,42434085,13055
42859942,42815107,13051
42430338,42430342,13046
42440270,42444271,13044
42476728,598043776,13036
42442575,42437142,13024
42818418,42842366,13019
471244797,596271288,13016
42435337,42435336,13000
42816102,42858907,12999
2054405674,2054405601,12988
42436541,596776156,12985
42810468,42826957,12970
42481968,42526054,12969
42436575,42445879,12968
42724756,595800979,12964
42434087,42449954,12958
42862706,42885428,12958
42430742,42430739,12953
42441257,42441263,12950
42432184,42432181,12933
42849658,42849663,12933
482620176,42818454,12932
42818112,42818118,12926
42435316,42431447,12922
42473632,42473627,12918
371037281,371037408,12918
42421778,42422592,12912
42872008,42817469,12909
42442957,42436710,12905
42435810,42435807,12895
42448406,42448390,12893
596776032,42447230,12893
42456961,42455897,12885
42475953,42466514,12885
1970262955,541999391,12884
42477282,42478076,12874
486869939,486868138,12871
42446701,42443680,12855
42466514,42475959,12855
1773076513,42432184,12854
42766931,42762533,12851
42427965,42427968,12844
42445867,42428201,12843
42858943,42858947,12843
42431797,42431793,12842
42441276,42441283,12837
42874646,42874640,12826
42441654,42431007,12825
596775870,42438886,12785
42440270,42440271,12778
42445972,42445976,12768
42451766,42435522,12762
42426089,42440847,12758
246923513,42451370,12738
103111330,103112577,12738
1061531707,42428590,12736
596775840,100521544,12735
42517036,42488429,12734
42437433,42447069,12721
42941870,42860563,12720
598248807,449616617,12689
42436511,42445961,12687
42430344,42430347,12682
42430535,42427300,12660
42436701,42445936,12660
42466306,2312641457,12659
42442952,42438894,12652
42431207,42435755,12646
42809582,42809579,12642
103159360,103162783,12635
42817412,42872034,12630
42442574,42442575,12626
42430282,42428223,12621
42490380,42490377,12613
599270651,2408421436,12610
42464419,42484216,12606
42476636,42512070,12588
42854231,42904174,12585
1931610637,42766931,12584
42870244,42855339,12579
103222970,103174033,12575
42487054,42464542,12568
42437768,42437770,12564
1918039880,1692433918,12561
42445357,42431614,12547
42445498,42458267,12541
103886478,1112485531,12534
42427133,42428973,12522
42429324,42429330,12518
42445961,42429971,12516
42454428,42437358,12514
42456101,42450468,12513
42499982,42472268,12507
42766929,1931610637,12500
42429809,42427345,12494
42895450,42874655,12487
42818118,42818120,12486
1396352290,1396352292,12486
42835549,42835551,12477
42465309,42465305,12475
42427747,42427744,12473
42443058,42443056,12455
42430371,42430375,12448
596775963,42429974,12446
42430363,42430367,12438
42450048,42445261,12429
103245957,103149446,12428
42477907,42477905,12415
42743136,1396352290,12410
42504024,42472987,12396
42440277,673008453,12386
42435746,42431207,12379
42432556,42435283,12374
42861190,42876764,12372
42428438,42428436,12369
42440459,42440456,12348
42437433,42437428,12345
42766934,42765242,12343
42496095,42496093,12339
42858972,42815354,12336
42441299,42441283,12334
103235642,103111330,12333
103885389,103235642,12333
42427009,42433490,12328
42475764,42506832,12318
42447069,42447230,12317
42456578,596776177,12315
42446999,42446998,12313
42433569,42431027,12311
42430333,42428287,12307
42430770,42456464,12303
42518976,42518972,12288
42432589,42435684,12287
596776032,596775963,12282
42487066,42487070,12280
42440277,1584024995,12278
42452084,42451593,12265
42477265,42477275,12263
42902825,42854231,12257
42440456,42440453,12252
42434898,42436624,12240
42845936,42910163,12235
42905218,279603573,12222
42438038,42445783,12217
2402842565,2402842564,12216
42443263,42431293,12213
42480088,42482429,12205
2548015256,42870291,12199
42469118,42506366,12193
42846335,42846339,12192
277032734,597500970,12190
42497646,42492244,12185
42485643,42485640,12180
42487074,42487083,12173
42436700,42446353,12170
42872034,42818567,12165
42433330,673008453,12163
42845815,42845810,12161
42445310,358447541,12158
42833328,42824112,12156
42429811,42429809,12155
42466186,42466184,12153
42425348,42431096,12152
42506832,42520740,12152
42471764,598043896,12152
42513726,42505492,12152
42428725,1061531631,12127
42870426,42895228,12125
42477995,42477990,12097
596776127,42439399,12063
42746508,42746505,12063
42816074,42915653,12061
103112577,103112761,12060
42439464,42430989,12059
42815107,42816214,12059
42503829,42503833,12052
596775985,42436514,12050
482617550,482620176,12033
42874636,42865829,12028
42442451,1061531634,12020
2698702583,42431556,12020
42487070,42487074,12013
588181373,42873418,12001
42455662,42445972,11991
103174033,103166412,11990
103245949,103245953,11986
42441299,595314120,11985
42453630,42445310,11981
42453700,42440792,11980
42447174,42450048,11962
42440465,42442952,11959
42731102,42734120,11952
42430805,42431802,11938
42835569,42835573,11936
42472268,42499982,11915
42438886,596775870,11914
42877856,42841795,11914
42430056,42430052,11907
42441535,42441526,11898
42431005,42432572,11893
42449010,42445263,11890
42874618,42877845,11890
482617546,482617550,11883
42858934,42843178,11882
42434077,596775840,11880
42445783,42427305,11879
42861252,42849847,11869
42441670,42441654,11869
42434072,42432693,11861
42832453,276317706,11860
42443950,42452973,11859
561035334,42428814,11857
42793624,276069438,11852
276059537,276059544,11851
42442961,42432861,11848
42441283,42441299,11848
103111281,103222970,11843
42427319,42439580,11836
42448483,278609934,11835
42442850,1773121034,11825
42800613,42828367,11821
42465246,42465238,11804
42821282,42896944,11801
42932829,277032734,11790
42471595,42496680,11786
42449942,42432451,11786
42466412,42504046,11779
42432856,42449971,11778
42496093,42496091,11776
2408421467,276060694,11772
42502679,42513496,11765
42474044,42511131,11751
596775951,42448338,11750
42860017,42860012,11736
42437445,42442983,11735
2802726395,482617539,11734
42520210,42469118,11714
42427345,42429806,11693
42427494,246650840,11681
1773082410,1692433907,11680
42466405,42466401,11679
42443811,42434077,11674
42428272,42428268,11668
42435308,42433564,11665
42833332,42833328,11663
42530006,42487311,11659
42427915,42424225,11655
42463727,598202939,11650
42904473,42859976,11649
42439464,42429999,11648
42474962,42474960,11647
42447237,42437451,11644
42453545,42437379,11644
103885416,103885389,11627
42432156,42449570,11623
595245920,595245918,11617
42441913,42441926,11615
42440282,42440284,11614
593886220,42442918,11609
42856563,42883002,11607
42440951,42450426,11607
42521808,42466517,11597
42466188,42466186,11596
42849663,42833259,11590
42466513,42466512,11583
42448483,42459820,11583
42436556,42445757,11582
278631323,42515829,11562
42447069,42447060,11559
42733686,42733681,11559
596775919,42436703,11557
42901479,597325450,11547
42874636,42874631,11544
42874669,42874672,11539
42445474,42445466,11538
42874650,42860017,11519
42442959,42442957,11519
42443674,42427386,11516
42449007,42450048,11507
42427985,42427979,11506
42446086,42446093,11502
42444832,42444833,11499
42445027,42445025,11499
42430857,42421877,11498
42430361,42430363,11493
42466512,42466510,11489
42811446,42861252,11489
42818010,42855897,11488
42435362,42435360,11482
42465312,42465309,11480
42430358,42430361,11477
42450426,42436700,11466
42442492,42442502,11460
596776083,42452954,11458
42438306,42438832,11450
42421820,42421810,11443
42427036,42427030,11439
42858913,42858918,11436
42454006,42445666,11431
42435763,42437188,11427
42733534,42733530,11394
42815807,42833332,11389
42858920,42858924,11377
42441569,42441564,11372
42883002,42824169,11367
42428328,42428321,11360
42446994,42440459,11358
42849719,42842303,11356
42454423,42442276,11350
622232002,622232007,11344
42422050,42454795,11341
42500041,42487054,11340
42431015,42431009,11331
42490105,42504024,11317
42448257,42435522,11308
42440271,673008453,11303
42818112,42818110,11298
42846325,42818418,11281
42844233,2799469684,11274
42827956,42846206,11267
42437768,42437763,11265
42441526,42441521,11260
42437786,42427744,11246
42433066,42428086,11242
42428725,42442552,11235
42920467,42927013,11235
42464542,42466412,11234
42874672,42827956,11228
42465301,42465298,11212
2324482224,42449027,11193
42809787,42809790,11173
42469472,42469475,11162
42846206,42874679,11157
42872077,42833250,11150
42519271,42480534,11148
42775278,42755157,11148
42900675,42908922,11146
42436957,42446571,11145
42472683,42464297,11144
763020163,246885877,11138
42858910,42858913,11134
42424395,587988392,11132
1584024995,42440277,11110
42441654,42432572,11106
42432867,42456041,11104
42444051,42444049,11104
42443928,42437490,11101
42425747,42456132,11095
1061531707,42439464,11085
42502705,42497677,11074
42433068,42433066,11069
42527806,42479281,11067
42818107,42818104,11067
42818118,42818112,11065
42443426,42442567,11059
42435272,42435269,11046
42839117,42874669,11034
42450426,42445936,11029
42488999,42484162,11026
42524122,42524127,11025
42428978,42428975,11018
42859982,277386523,11017
42446353,42440452,11012
42455026,42446521,11005
42496098,42496095,11005
42436935,42438784,11004
42927001,42824136,11004
42441668,42441670,10974
1919595916,1692433928,10971
100522479,561042197,10971
42427300,42427305,10968
42457788,247223720,10966
42445953,42453674,10964
42444479,42428345,10963
42477990,42520210,10963
42838614,42838618,10954
42448278,42424117,10948
42833250,42833248,10946
42450030,42445740,10944
42505492,42499470,10942
103166412,103149542,10936
42815770,42926489,10921
42484039,42497646,10920
42908922,42908916,10918
42438471,42438476,10898
42440453,42445930,10897
272195276,42453952,10896
42447428,42451593,10891
42441668,42431009,10889
42440125,42429747,10886
42437481,42444129,10878
42466517,42466514,10858
42428179,42428174,10855
42439454,1061531707,10850
42442947,42442943,10849
42826940,42826933,10828
42517087,42517081,10828
42446632,42436181,10827
42496680,42517087,10824
42926489,42926487,10821
42932488,42927001,10820
42433620,42435654,10811
42521410,42521405,10805
596775840,100522728,10800
42427817,42438672,10799
42908540,42866384,10794
42537973,42488999,10784
42440686,42452084,10769
42464936,42464934,10768
42446182,2799368116,10731
42438809,42425246,10731
42441283,42441913,10729
42430603,42430600,10716
42434090,42442947,10699
42469898,42477282,10698
42427126,42427128,10692
42445664,42453007,10677
42448735,42443048,10675
42448693,42446925,10668
